reviewAt,code,nickname,comment,avgScore,helpfulCount
2022.12.25,66832,pjm**,침구도 깨끗하고 금연방 선택도 가능하고 위치도 좋았습니다,5.0,0
2022.10.07,66832,son**,방 컨디션 좋고 조용했어요! 컴퓨터도 잘 되고 방도 예쁩니다,5.0,0
2021.04.08,66832,woo**,프런트 친절하시고 깨끗했습니다. 덕분에 청주와서 잘 쉬었습니다,5.0,0
2021.02.12,66832,swe**, 전반적으로 깨끗하고  좋았어요~.   설전날이라 조식이 없오서 아쉬운거 말고는. 좋었어요,5.0,1
2021.02.07,66832,ppa**,청주에서 시설 친절면에서  탑인듯합니다. 청주내 5성급호텔보다 좋아요.,5.0,0
2021.01.03,66832,hbt**,"괜찮았어요  아침조식이 진짜너무 제일기억에남네요
너무맛있었다는",5.0,0
2020.10.23,66832,res**,친척 결혼식 가셨다 하루 묵고 오셨는데 넘 편하게 주무셨다고 하시네요. ^^ ,5.0,0
2022.11.19,66832,nan**,가격대비해서 아침조식(한식위주)이 괜찮았어요.반찬5가지..라면기계 공짜,4.3,0
2020.08.06,66832,rla**,조ㅎ았어요 비오는날우산안챙겨갔는데 친절히 우산도챙겨주셨어요,4.0,0
2022.08.12,66832,hye**,별로예요 잘못선택됐는데 취소가 안되네요 호텔외관이 예뻐서 좋았어요,3.8,0
2023.08.15,66832,yoy**,"화장실 곰팡이 제거 좀 하세요
넘 불결해요",1.8,0
2022.12.30,66832,ait**,깨끗함 좋았음 주차편함,5.0,0
2022.12.09,66832,que**,조식당이 예술입니다. 재방문 할께요^^,5.0,0
2022.12.04,66832,tom**,침구도깔끔하고 방도커서 편했습니다,5.0,0
2022.10.11,66832,que**,모든게 완벽했습니다. 감사합니다^^,5.0,0
2022.07.29,66832,gab**,전체적으로 많이 신경써주셨습니당,5.0,0
2022.07.26,66832,hji**,깨끗하고 넓고 좋았습니다,4.8,0
2022.05.08,66832,rm5**,시설조아요 잘 쉬다가요,5.0,0
2022.04.27,66832,kwl**,전반적으로 깨끗하고 가성비 좋은 곳 입니다,4.8,0
2022.04.08,66832,sam**,방 넓고 좋더라요 ㅋㅋㅋ,5.0,0
2022.02.08,66832,pin**,청주 모텔증에서 가장 괜찮았어요 ㅎㅎ,4.5,0
2022.01.23,66832,kmn**,깔끔하구 좋앗어요 하핫,5.0,0
2021.12.25,66832,koj**,깨끗한 호텔 시설과 조용힌 실내 굿,5.0,0
2021.11.02,66832,kh2**,조용하고 깨끗해서 너무 좋았습니다.,5.0,0
2021.10.17,66832,hye**,방도 너무 깔끔하고 직원분들도 친절했어요,5.0,0
2021.10.14,66832,kh2**,깨끗했어요 좋았어요!!!,5.0,0
2021.09.30,66832,kh2**,조용하고 깨끗해서 좋았어요,5.0,0
2021.09.22,66832,kh2**,깨끗했어요^^ 친절하고,5.0,0
2021.08.25,66832,koj**,깨끗한 실내와 편리한 환경 좋네요,5.0,0
2021.07.29,66832,kim**,good best good,5.0,0
2021.05.19,66832,xkr**,조식두 맛있구 시설도 짱좋았어요!,5.0,0
2021.05.05,66832,vio**,편안하고 깨끗했습니다.,5.0,0
2021.04.29,66832,my_**,늘최고입니다!좋아용,5.0,0
2021.04.18,66832,rla**,"깨끗하고 돟았어요
",5.0,0
2021.04.07,66832,ghk**,초ㅣ고에요..진짜로..,5.0,0
2021.04.04,66832,hyo**,락희보다도 나은곳임,5.0,0
2021.03.15,66832,tpf**,깔끔하고 좋았어요.,4.5,0
2021.03.02,66832,199**,시설이 좋았어요 :),5.0,0
2021.02.18,66832,gko**,가성비로 보면 최고임,5.0,0
2021.02.16,66832,ksy**,새ㅇ각보다 좋았습니다,4.8,0
2021.02.07,66832,sms**,깨끗하고 좋았어요!,5.0,0
2021.01.31,66832,duw**,좋아요 좋아요   좋아요 좋아요,5.0,0
2021.01.23,66832,thk**,깨끗하고 친절하고 좋아요,5.0,0
2021.01.19,66832,thk**,좋아요 친절하고 깨끗합니다,5.0,0
2021.01.04,66832,blu**,친절하고 깨끗해요:),5.0,0
2021.01.02,66832,csu**,전체적으로 다좋았습니다,5.0,0
2020.12.28,66832,shy**,너무 조아요 늘 이용하는 곳,5.0,0
2020.12.20,66832,asd**,쪼금 비싼데 그래도 그만큼 좋음,5.0,0
2020.12.13,66832,asd**,안마기  짱좋음ㅎㅎ 영화도 보고,5.0,0
2020.12.05,66832,shy**,처ㅇ주오면 메리제인만 가요~,5.0,0
2020.12.02,66832,kim**,깨끗하고 좋았습니다,5.0,0
2020.11.15,66832,kim**,직원분들 한분한분 모두 너무친절하셔서 좋았습니다!!!,5.0,0
2020.08.07,66832,hsj**,조아요 넷플릭스두 대고 짱. 또방문의사잇어요!,5.0,0
2020.07.08,66832,jmh**,새ㅇ각보다 좋았어요,5.0,0
2019.12.22,66832,200**,깨끗하고 위치도 좋고 만족해요,5.0,0
2022.12.24,66832,aud**,깨끗해서 좋았어요 ~^^,4.0,0
2022.09.12,66832,bea**,"가성비 좋더라구요
만족",4.3,0
2022.08.11,66832,jin**,"침구가 편하고, 공간의 활용도가 좋았습니다",4.3,0
2022.06.11,66832,you**,청주갈때마다 잘쉬고 갑니다,4.0,0
2022.01.28,66832,aud**,친절하구  깨끗해요~~,4.0,0
2021.05.02,66832,jer**,생각보다 쾌적하고 좋았어요!,4.0,0
2020.12.23,66832,yon**,주차문제만빼고 전체적으로 만족합니다,4.0,0
2020.12.14,66832,shy**,조아요 항상 여기만 이용해요~,4.3,0
2020.11.01,66832,coc**,조식 깔끔하니 맛있어요,4.0,0
2020.10.19,66832,nam**,깨끗하고 주차공간도 있습니다,4.0,0
2021.07.10,66832,idc**,담배넴새 예민……….,3.5,0
2020.12.11,66832,gsk**,금연방이 따로 있어서 좋았습니다!,3.8,0
2021.02.21,66832,say**,네ㅅ플릭스 볼 수 있어서 좋았어요~,2.8,0
2023.01.19,66832,rhk**,진짜 별로에요 드럽구 다신 안갈래요….,1.0,0
2021.08.15,66832,son**,금연방이었으나 담배냄새때문에 아예못잠...,1.8,0
2023.09.08,72121,ljh**,침구상태도 깨끗하지 못했구요 무엇보다도 메인 입구 부터 개(강아지)냄새가 심해서 별로였습니다.,2.3,0
2023.05.22,72121,aht**,전체적으로 좋았어요 다만 직원분들 목소리가 넘 커요ㅠㅠ,4.5,0
2023.04.03,67472,rla**,휴지가 거의 없는 상태였고 사진과 숙소가 달라서 당황했습니다.. 깨끗하고 신식같았는데 딱 오래된 모텔방이여서... 사장님은 너무 친절하고 좋으셨어요!,3.5,0
2022.09.10,67472,sin**,"깨끗하고 친절했습니다
다음에도 가게 되면 이용할게요~",4.8,0
2023.03.29,67472,djs**,가성비 최고의 숙소 인것같아요,4.0,0
2021.03.11,67472,skb**,가성비 위치 만족,4.0,0
2021.01.07,67472,top**,방이 조금 추웠어요 ,3.8,0
2023.09.18,81452,ims**,"청주비엔날레 구경 왔다가 지내게 되었는데 좋았어요! 호텔 바로 앞에 이마트24와 세븐일레븐이 있더라구요. 객실내에 세탁기와 전자레인지까지! 창이 큰 점이 좋았습니다. 비 오는 날 창 밖으로 비내리는걸 보니 참 좋더라구요. 객실도 넓고, 짐 놓을 공간이 따로 있어서 더더욱 좋았습니다. 그리고 냉장고 엄청커요!! 냉장고랑 냉동고 따로 있습니다.",5.0,1
2023.08.26,81452,jck**,"접근성은 좋았는데 주변에 볼거리나 먹을거리가 조금 부족하네요
다른건 다좋았습니다
탑층에 레스토랑도 나름 분위기좋고 직원분들도
친절하고 좋았습니다
조식뷔페도 맛있습니다^^",4.8,0
2023.08.09,81452,boj**,"개인적으로 창밖의 뷰는 트여있고 야경은 멋집니다. 직원분들이 모두 친철하시고 조식이 좋았습니다.
근처에 업무로 방문할 경우는 다음에도 이곳에 머물 듯 싶습니다",4.8,0
2023.08.04,81452,ago**,"수도권 외에서 쉬었던 숙소중 단연코 최고였구요, 직원들도 전부 다 친절하시고 그만큼 성의있는 서비스를 제공 받았습니다.
깔끔한 곳에서 만족스러운 휴식을 제공받은 것에 대해 감사하며, 또 추후에 재방문 하겠습니다.
조금이나마 불만족스러운 부분은 없는 것 같습니다.",5.0,0
2023.08.16,81452,0yo**,"가성비 인정. 
주변이 공장인거빼면 높은곳에서 바라보니 전망이 좋았습니다
지하 많은층이 주차공간이지만 체크인이 늦으면 노상주차장에 주차해야 되요",3.8,0
2023.10.21,81452,rud**,"침구가깨끗햇어요
전체적인 방컨디션이좋아 기분좋게 지내다
왓습니다~~~",4.8,0
2023.10.10,81452,thf**,청소상태 좋고 남편도 맘에 들어하고 야경이 죽여줬네요^^,5.0,0
2023.08.04,81452,alc**,청주 출장차 숙박했습니다. 청주시내와 거리가 있어서 망설였는데 후회없는 선택이었네요~숙소도 청결하고 배드도 넓어서 너무 편하게 쉬디 갑니다^^,5.0,0
