reviewAt,code,nickname,comment,avgScore,helpfulCount
2018.04.27,68173,bab**,"우ㅣ치도 너무 좋앗고 근처 먹을곳도 많구
주차도 편하고 침대랑 욕조 너무 맘에 들었어요
꿀잠자고 갑니다 담에 또 갈거예요 ㅋㅋㅋ",5.0,0
2022.06.06,68173,the**,"입실시간이 11시였고 50분전 도착했는데요. 입실은 11시부터된다고해서 그럼 근처에있다 시간맞춰 오겠다했더니 주차도 미리할수 없다고해서 발렛하던차 다시빼서 시간때우고 왔네요. 참 융통성 없다싶었지만 방침이라면 따르는편인데 설명도 없고 다른것보다 응대하는 직원의 태도가 넘 불쾌했어요
기분좋게 온여행이라 기분상히기 싫어서 그냥 넘어갔지만 기분은 넘 나빴습니다! 아 다르고 어 다른데 고객응대에는 좀 신경쓰시길 바랍니다",3.0,4
2021.08.02,68173,jus**,침대와 욕조사이에 원래 유리가 있었는데 유리가 깨졌는지 없네요.. 그리고 욕조가 깨긋하지 못해 사용을 못했어요. 지금까지 리치웰에 가봤던 방들은 좋았는데 모든 방이 같은 퀼러티가 되도록  맞춰졌으면 좋겠네요. 개인적으로 냉장고가 잘되서 좋아요.,3.0,0
2018.11.27,68173,wkd**,"혼자 출장와서묵었는데 대부분 만족스럽습니다^^
다만 충전기는 고장나있어서 ㅜㅜ 사용을못했고 일회용품 주신거에...털같은게있어서 좀 찜찜했습니다",4.3,0
2018.06.01,68173,iam**,방도 업그레이드 해주시고 역삼역 근처 숙소 중에서는 매우 추천할만 합니다! 비품도 다 갖춰져 있어 비즈니스 출장에 적합하고 룸컨디션도 매우 좋습니다. 만족합니다!,4.3,0
2018.04.06,68173,cho**,금액 대비 만족 엘리베이터 입구방이라  엘리베이터 내 안내 방송 볼룸 소리가 커서 좀 불편했음 볼륨을 낮게 개선 필요한다고 봅니다,4.0,0
2018.03.14,68173,seo**,출장으로 갔는데 역삼역 근처에 있어서 접근성 좋고 전체적인 시설깨끗했습니다. 직원들도 친절했고요. 다음에도 갈것 같아요. 만족.,4.0,0
2017.12.23,68173,gwp**,전반적으로 깨끗하긴 한데 숙소 전체에 디퓨저 향이 너무 강해서 머리아팠어요. 체크인 시간도 너무 늦고 전반적인 시설이 호텔보다는 모텔같은 느낌이 강했습니다. 모텔이라고 생각하면 가격이 저렴하지는 않다고 생각했구요.,3.3,0
2017.09.22,68173,ann**,"시설 좋고, 비치된 물품들에서 투숙자에 대한 세심한 배려를 느낄수있었음. 단, 바닥에 머리카락과 먼지 덩어리가 있어서 청소상태는 좋지 않았음",4.0,0
2022.10.16,68173,das**,"청소를 급하게하셨을까요..
길고긴머리카락이 욕실에 늘어져있어서
좀.. 그리고 너무 낡아서 시트드 다벗겨진 의자는 왜
있는지.. 차라리 없는게 나을듯합니다.",3.8,0
2022.07.28,68173,ain**,"주차는 좋았고, 인테리어는 쏘쏘..
방은 시원했는데, 침구류가 여름?이라그런지 약간 꿉꿉한 느낌이 있었어요! 뽀송뽕송해야는데...
그런게 좀 아쉬웠네요!",3.8,0
2022.03.31,68173,dld**,"침구가 다 얼룩덜룩해서 런드리를 하신건지 의문이 들 정도로 너무 지저분했고, 머리카락과 먼지가 뭉쳐서 이불위에 있더라구요? 정말 황당했습니다. 체크아웃 몇시에 할거냐며 오전에 공사에 있어서 시끄러울 수 있다고 말씀하셨고, 그런건 예약시 미리 고지를 하셨어야 하는거 아닌가요? 너무 불편해서 그냥 9시에 체크아웃하고 투숙 안했습니다. 근데 차량빼는데도 시스템 에러가 있어서 20분 이상 기다렸는데 사과한말씀 안하시더라구요. 엉망진창입니다.",2.3,1
2022.02.06,68173,bas**,"침구는 좋았으나~~~상상했던방은 아니였음을..
욕조는 물이 자꾸세어나가 반신욕도 못했네요
저녁 데스크남성직원분은 좀  살갑지않았음",3.8,0
2021.02.07,68173,shi**,시설 좋고 친절했는데 막상 들어가니 살짝 담배냄새도 나고 소파 구석엔 먼지 쌓여있고 욕조에는 때와 머리칼이 둥둥. 이 돈 주고 갈 곳은 아닌듯. ,3.5,0
