reviewAt,code,nickname,comment,avgScore,helpfulCount
2020.06.29,78630,soo**,"2박 예약햇다가 다 맘에들어서 하루 연장햇어요!
대구올때마다 이용하려구요^^",5.0,0
2022.04.03,78630,piz**,전체적으로 만족하지만 배게가 넘넘높아요 나머진좋았습니다,4.3,0
2020.08.16,78630,bba**,"방이 전체적으로 넓고 깨끗했어요. 
침대가 좋아서 푹잠잤네요.",4.0,0
2020.04.27,78630,gui**,"2박 예약하고 갔는데 층간 소음이 심해요.밤마다, 새벽에 윗층에서 나는 소린인지 이틀내내 거슬렸어요.",3.3,0
2020.02.01,78630,010**,실내가 조용하고 편안한 분위기에서 힐링하고 조식도 좋습니다.,3.8,0
2023.04.21,78630,982**,사장님이 친절하시네요,5.0,0
2022.07.19,78630,dla**,"깔끔하고 넓어요
덕분에 편하게 쉬었습니다.",5.0,0
2021.12.03,78630,ine**,침대가 편안해서 좋았습니다,5.0,0
2021.12.01,78630,ine**,편안하고 깔끔해서 좋았습니다,5.0,0
2021.11.30,78630,mic**,침구류도 좋고 깨끗해서 너무좋았어요,5.0,0
2021.11.24,78630,ine**,깨끗하고 아늑해서 좋았습니다,5.0,0
2021.11.20,78630,xiz**,깨끝하고 조용하고 좋아요,5.0,0
2021.11.11,78630,mun**,방도깨끗하고 따뜻해요 조용하고 잠도잘잤습니다,5.0,0
2021.08.23,78630,bor**,괜찮았어요. 공단가까움,5.0,0
2021.05.17,78630,sjn**,"방 아주 깔끔하고 넓고 좋았어요~
커플이가기 좋네용",5.0,0
2021.03.14,78630,csl**,좋았어요 친절합니다,5.0,0
2020.11.04,78630,as7**,전체적으로 깔끔했어요.,5.0,0
2020.10.16,78630,hyl**,침구도 깨끗하고 친절하고 너무 좋았어요^^,4.8,0
2020.10.08,78630,tae**,좋아요! 매번 갑니다~,4.5,0
2020.09.08,78630,ojs**,깨끗해서 좋았습니다,5.0,0
2020.08.20,78630,kp0**,깨끗하고 좋았어요,4.8,0
2020.08.08,78630,bad**,깨끗하고 가성비 대비 너무 좋았어요,5.0,0
2020.08.03,78630,jie**,굿굿좋았어여 방없어서 풀빌라로업글해주셨어여!,5.0,0
2020.07.18,78630,wog**,되게 친절하시고 괜찮았어요,5.0,0
2020.05.08,78630,whi**,친절 깔끔 딱좋아요,5.0,0
2020.03.31,78630,eys**,까ㄹ끔하고 넓었어요,5.0,0
2020.02.11,78630,kwc**,좋아요좋아요조아요1,5.0,0
2020.02.02,78630,myw**,시설 좋고 깨끗하고 조용하고 너무좋아요,5.0,0
2020.01.29,78630,ggg**,너무 깨끗하거 좋았습니다,5.0,0
2020.01.14,78630,tls**,편안한 침구 따뜻한룸,5.0,0
2019.12.30,78630,zza**,모든게드 너무 좋았어요,5.0,0
2019.12.28,78630,310**,"침구가깨끗해요.
화장실이대박깨끗",4.8,0
2019.12.22,78630,fej**,"깨끗하고 좋아요~
",4.8,0
2019.12.21,78630,tjg**,너무 깔끔하고 좋았습니다! 또 묵고싶어요,5.0,0
2019.12.15,78630,kcg**,방이 너무 더웠어요ㅎㅎ,4.8,0
2019.12.02,78630,cc3**,다음 대구 출장때 또 이용하고싶어요,5.0,0
2019.11.26,78630,gok**,잘 있다 갑니다.^^,5.0,0
2019.11.18,78630,syc**,잘 다녀 갑니다~,5.0,0
2023.04.21,78630,h7x**,베개가 푹신해요 스타일러가 있어서 좋았어요,4.0,0
2022.12.27,78630,sys**,침구가 깨끗하고 직원분이 친절하셨어요,4.3,0
2022.06.05,78630,dja**,"깔끔하고 조용합니다
잘 쉬었다 갑니다 ^^",4.3,0
2021.03.26,78630,mag**,그 지역에선 가성비 별로인듯요,4.0,0
2020.10.28,78630,csr**,깨끗하고 인테리어 심플해서 좋긴한데 방음이랑 접근성이 별로네요,3.3,0
2020.10.15,78630,lee**, 룸 컨디션 괜찮습니다,4.0,0
2020.07.05,78630,ces**,조식도 좋고 완전 좋아요,4.0,0
2020.05.28,78630,psh**,"침대,욕실이 청결했습니다",4.0,0
2020.05.17,78630,flo**,깨끗하고 조용합니다,4.3,0
2020.04.18,78630,kor**,좋았습니다.,4.0,0
2019.12.25,78630,k24**,온수량이 부족하네요,4.3,0
2020.11.25,78630,k24**,업무상 적당합니다,3.8,0
2020.11.13,78630,dls**,... ..,3.8,0
